JA,JB,length,DGC_AB,DGC_BA,EGC_AB,EGC_BA,AB capacity,BA capacity,DFFTT_AB,DFFTT_BA,EFFTT_AB,EFFTT_BA
1100011,754,5.680984274,0.149372827,2.001228484,0.253599623,1.538029613,537600.0213,537600.0213,872.5190457,8284.393139,1516.363356,7564.153959
1100011,1100001,1.174821151,1.796264455,0.030890132,1.48705389,0.052443549,156799.9973,125439.9978,7435.913014,180.4359562,7313.451171,313.5822346
1100013,483,6.389095726,8.981962712,0.026215863,7.418835625,0.023792219,537600.0213,537600.0213,37182.21626,156.3457515,36486.4329,142.6270184
1100014,1100016,1.480596507,0.006075213,1.010486666,0.005506992,0.83400362,134400.0054,107520.0043,36.23125767,4183.064986,33.05210538,4101.697211
1100015,485,4.586630247,0.242910538,0.067491501,0.195826941,0.066352503,492800.0108,492800.0108,1005.565536,402.5047518,963.0932369,397.6330825
1100015,1100014,2.043866849,1.09053411,0.03007516,0.899555308,0.029566386,224000,224000,4514.433694,179.3617699,4424.085717,177.1908856
1100016,484,1.094353932,0.336136816,0.004490375,0.260538687,0.004068155,134400.0054,107520.0043,1391.490057,26.77962504,1281.350404,24.42981684
1200001,1200134,23.48032921,3.89480887,0.143151775,3.207486738,0.140520241,156799.9973,125439.9978,16123.16042,853.7263084,15774.67904,842.1047624
1200001,192,21.96754499,4.176177358,0.406491453,3.438654055,0.818750285,112000,89600,17287.92856,2374.404644,16911.57855,4906.397206
1200002,1200409,5.938479452,0.036204938,0.452188237,0.035535413,0.366616834,156799.9973,125439.9978,215.9184437,1871.902765,212.9792041,1803.051563
1200003,1200503,0.193121276,0.001988639,0.001988639,0.001633358,0.001633358,156799.9973,125439.9978,8.23227722,8.23227722,8.03562112,8.03562112
1200003,1200504,0.177027839,0.001821865,0.001821865,0.001496353,0.001496353,156799.9973,125439.9978,7.541889908,7.541889908,7.361820947,7.361820947
1200004,1200005,23.8021977,0.244864546,0.244864546,0.201187909,0.201187909,156799.9973,125439.9978,1013.654454,1013.654454,989.4610251,989.4610251
1200005,36,13.22880811,0.080651653,2.770122166,0.079166724,2.281775555,134400.0054,107520.0043,480.9890616,11467.34681,474.4414872,11221.95663
1200005,1200493,3.894612603,0.023744161,2.508757401,0.023303236,2.067666915,134400.0054,107520.0043,141.6050521,10385.38716,139.6774207,10168.95295
1200006,1200207,4.200387671,0.077724738,0.222446807,0.156551559,0.188877391,112000,89600,454.0070361,920.8527766,938.1462673,939.1198098
1200006,1200497,18.4430823,0.112441352,0.558390859,0.110374667,0.449222292,156799.9973,125439.9978,670.5759713,2311.544853,661.4476015,2209.312436
1200009,1200505,36.01711737,0.147786142,5.212097642,0.13416304,4.169261595,537600.0213,537600.0213,881.3646755,21576.27992,804.0283448,20504.7655
1200009,1200008,10.44464219,0.153691171,1.02832269,0.151100266,0.830177194,112000,89600,916.5809943,4256.899954,905.4872633,4082.878779
1200011,1200313,7.837505096,0.596790415,0.032159005,0.483854742,0.029187859,156799.9973,125439.9978,2470.505721,191.7893668,2379.637065,174.960594
1200012,1200013,21.48474301,0.316144417,101.5682081,0.310817225,85.40836272,112000,89600,1885.417112,420457.2208,1862.597186,420045.227
1200014,1200404,0.273588483,0.004025809,0.052014174,0.003955798,0.042828372,112000,89600,24.00905643,215.3206745,23.71846562,210.6335375
1200015,1200018,1.689811123,0.024865289,0.595263015,0.024444268,0.457485166,112000,89600,148.2912225,2464.182813,146.496397,2249.949086
1200016,1200407,2.365735726,0.034811407,0.495382527,0.034222858,0.408051121,112000,89600,207.607725,2050.712171,205.0949692,2006.828504
1200017,1200271,0.611550712,0.008998867,0.154677821,0.008845092,0.127428259,112000,89600,53.66730133,640.3126322,53.01774541,626.7025793
1200018,1200174,1.013886712,0.018761144,0.443040276,0.03778766,0.365298682,112000,89600,109.5879088,1834.033373,226.4491063,1796.568488
1200018,1200407,0.321868805,0.004736246,0.067403717,0.004654269,0.055521126,112000,89600,28.24594888,279.0280544,27.90407733,273.0575119
1200018,1200405,0.466709747,0.006867556,0.164428606,0.00674968,0.126369637,112000,89600,40.95662409,680.677508,40.46091038,621.4961639
1200019,1200005,7.177674301,4.389336817,0.029451574,3.215265274,0.026729845,156799.9973,125439.9978,18170.33493,175.6428344,15812.93439,160.2308571
1200019,1200301,17.86371901,0.073298762,0.540814927,0.066541318,0.435082732,537600.0213,537600.0213,437.1380071,2238.786579,398.780843,2139.772934
1200019,34,30.20738762,0.310816967,0.310816967,0.255375416,0.255375416,537600.0213,537600.0213,1286.674644,1286.674644,1255.959561,1255.959561
1200020,1200012,11.2010343,0.593191514,0.207265979,0.503673231,0.417472268,112000,89600,2455.607516,1210.685485,2504.319607,2501.723494
1200020,35,3.122127452,0.057772415,0.958996422,0.116363783,0.74331491,112000,89600,337.4611921,3969.913203,697.3194963,3655.682865
1200021,1200492,0.402336,0.002452909,0.066763429,0.002402586,0.05498205,156799.9973,125439.9978,14.62862062,276.3774825,14.42948515,270.4063287
1200021,1200269,0.482803219,0.047528588,0.001981048,0.038370332,0.001789995,537600.0213,537600.0213,196.7519013,11.81454079,188.7086729,10.77786068
1200021,1200491,0.402336,0.003594007,0.058222719,0.003471244,0.046573484,537600.0213,537600.0213,21.4338853,241.0219027,20.82366267,229.0523488
1200022,1200445,3.637117425,0.032489827,1.321064321,0.031409698,1.088458386,156799.9973,125439.9978,193.7623223,5468.748964,188.2459098,5353.126341
1200022,1200448,9.881371945,0.972827648,0.088268821,0.785375307,0.085340644,156799.9973,125439.9978,4027.169692,526.4162114,3862.539483,511.4291441
1200023,1200024,3.250874849,1.352748526,0.06015478,1.114090408,0.12116232,112000,89600,5599.910606,351.3771039,5479.186687,726.0749112
1200024,1200264,15.38532932,0.284692936,1.883277923,0.573424893,1.512975139,112000,89600,1662.953116,7796.118649,3436.275507,7440.934174
1200028,1200363,9.833092055,0.325046512,0.325046512,0.350260621,0.350260621,112000,89600,1835.785348,1835.785348,2049.207127,2049.207127
1200030,1200031,5.906292603,1.879112921,0.109291114,1.548290963,0.220132246,112000,89600,7778.876982,638.3930744,7614.62011,1319.155943
1200032,1200033,4.956779397,0.072938184,4.111817168,0.071707445,3.386115176,112000,89600,434.9875951,17021.49965,429.7227736,16653.18799
1200032,1200181,14.72549699,0.216683237,2.442707693,0.213031323,2.01164186,112000,89600,1292.252087,10111.96424,1276.611465,9893.417328
1200034,1200033,2.285268411,0.069203299,0.033627344,0.055992701,0.033058891,112000,89600,286.4777017,200.5462278,275.377538,198.11894
1200035,1200033,24.02750641,0.444609354,1.096062906,0.895526992,0.995042905,112000,89600,2597.059563,5251.17224,5366.484529,5349.020268
1200038,1200099,23.9470389,1.268530597,0.443120369,1.077097948,0.892527892,112000,89600,5251.277534,2588.362077,5355.450835,5348.512308
1200038,1200158,16.6245234,2.75788236,0.307623209,2.271200492,0.619610826,112000,89600,11416.67825,1796.893808,11169.94765,3713.04646
1200038,1200287,0.321868805,0.441520269,0.005955919,0.36445254,0.011995499,112000,89600,1827.74107,34.78981314,1792.407053,71.88860687
1200039,1200229,23.8665714,1.817377038,0.097929784,1.473459875,0.088899615,156799.9973,125439.9978,7523.3118,584.0321073,7246.595049,532.7855558
1200040,1200041,12.32757479,0.228111689,0.561930405,0.459459495,0.510138007,112000,89600,1332.449795,2692.175171,2753.333544,2742.332807
1200040,1200034,18.86151211,1.856747668,0.277544011,1.49897414,0.272866986,112000,89600,7686.292579,1655.212616,7372.076187,1635.178944
1200040,1200098,16.10953381,0.487802659,0.237049108,0.394684441,0.233054313,112000,89600,2019.334141,1413.709752,1941.090874,1396.599081
1200041,1200042,8.432962192,0.277687641,0.277687641,0.320904255,0.320904255,112000,89600,1568.313715,1568.313715,1881.510773,1881.510773
1200044,1200200,2.961193014,0.043573462,0.748890056,0.042837329,0.61695686,112000,89600,259.8627304,3100.145581,256.7175122,3034.243779
1200044,1200346,5.037246904,0.835690331,0.07412225,0.688217458,0.072871567,112000,89600,3459.468671,442.0491092,3384.709215,436.6988194
1200046,1200208,8.497336658,1.409483379,0.125036894,1.160749644,0.122928629,112000,89600,5834.773254,745.6930684,5708.660677,736.6676594
1200047,1200048,6.678777753,0.027404492,0.816825317,0.024871347,0.656216976,156799.9973,125439.9978,163.4344783,3381.374046,149.0937369,3227.328324
1200047,1200370,7.016740055,0.129839036,0.319887737,0.261519671,0.290404191,112000,89600,758.4179378,1532.563137,1567.171653,1561.116888
1200052,1200352,0.193121276,0.000792419,0.036712552,0.000710867,0.030228975,156799.9973,125439.9978,4.725816034,151.977255,4.311144012,148.6686813
1200052,1200203,8.465149808,0.448368594,0.034734369,0.361460934,0.031525972,156799.9973,125439.9978,1856.090765,207.1482828,1777.694591,188.9718247
1200053,1200048,22.35378871,0.230051854,0.230051854,0.189015724,0.189015724,156799.9973,125439.9978,952.3350363,952.3350363,929.5972367,929.5972367
1200058,1200059,6.083320274,1.273862798,0.112566866,1.049292906,0.226730235,112000,89600,5273.351,657.5274531,5160.507402,1358.694638
1200058,1200316,5.085527178,0.094103521,1.229155398,0.189541544,0.964421213,112000,89600,549.6790539,5088.277839,1135.840002,4743.101546
1200059,1200449,4.940685973,0.091423353,2.588347944,0.184143176,2.134111191,112000,89600,534.0236118,10714.86446,1103.490074,10495.73128
1200061,1200348,31.46267397,6.588364265,0.582191049,5.426898436,1.172642706,112000,89600,27273.5473,3400.704048,26689.92501,7027.110937
1200062,1200422,11.0722869,0.067504059,5.800653014,0.066260331,4.782680565,156799.9973,125439.9978,402.579646,24012.69541,397.0994378,23521.6094
1200064,1200065,36.51601622,0.375801048,0.375801048,0.308766846,0.308766846,156799.9973,125439.9978,1555.686246,1555.686246,1518.542929,1518.542929
1200064,1200179,3.331341973,0.020310086,0.805071186,0.019932162,0.631677868,156799.9973,125439.9978,121.1249748,3332.716011,119.4761332,3106.642898
1200065,1200066,6.517843507,0.641673422,0.120607363,0.518030526,0.242925326,112000,89600,2656.305833,704.4937383,2547.716255,1455.744335
1200066,1200068,22.2572274,0.411851789,2.72244135,0.829547022,2.187140541,112000,89600,2405.715528,11269.96474,4971.097061,10756.53408
1200069,1200524,2.558857014,1.092175905,0.037653155,0.900022341,0.037016741,156799.9973,125439.9978,4521.230158,224.5552948,4426.382638,221.837416
1200069,1200522,0.273588483,0.005062531,0.076140383,0.010196046,0.062712401,112000,89600,29.57134103,315.1948286,61.10531556,308.4247509
1200070,1200418,0.450616322,0.114147933,0.008338286,0.09404187,0.016794041,112000,89600,472.5329255,48.70573785,462.5056178,100.6440485
1200070,1200333,0.788578575,0.007044255,0.636134486,0.006807179,0.450060131,156799.9973,125439.9978,42.01041598,2633.376557,40.81437961,2213.432119
1200070,1200419,0.144840966,0.088574064,0.001293843,0.064882027,0.001247287,156799.9973,125439.9978,366.6659635,7.716199026,319.0950991,7.496518872
1200071,1200072,1.593250575,0.029481799,1.372539825,0.059381098,1.131298402,112000,89600,172.209574,5681.839731,355.8486018,5563.816958
1200072,1200421,2.446202849,0.014913687,0.186276694,0.014634763,0.151025986,537600.0213,537600.0213,88.94201223,771.1210278,87.73126861,742.7583603
1200073,1200074,1.641530849,0.030375186,0.074826242,0.06118055,0.067929517,156799.9973,125439.9978,177.4280409,358.4880781,366.6318824,365.1670323
1200074,1200390,2.076053699,0.030548785,0.434750074,0.030032033,0.358108119,224000,224000,182.1863621,1799.714804,179.9812907,1761.204786
1200075,1200385,11.31368866,0.046422549,4.579350164,0.042137398,3.483733016,156799.9973,125439.9978,276.85407,18956.92441,252.5611995,17133.28045
1200075,1200514,14.4197223,3.019500474,0.128809228,2.487190805,0.124537881,156799.9973,125439.9978,12499.68668,768.1904522,12232.20542,746.3200732
1200075,1200077,7.547823452,0.030970377,1.434877423,0.028108732,1.181474216,112000,89600,184.7006494,5939.895807,168.493884,5810.585771
1200076,1200079,0.370149127,0.005824922,0.005824922,0.005861669,0.005861669,134400.0054,107520.0043,29.74534576,29.74534576,32.81078982,32.81078982
1200077,1200078,10.84697819,2.743236028,0.044507534,2.259956043,0.0403988,112000,89600,11356.04751,265.4333303,11114.64648,242.1425854
1200078,1200085,2.591043863,1.669040384,0.010631622,1.37558902,0.00964365,112000,89600,6909.249403,63.40470033,6765.257959,57.84118387
1200078,1200076,17.5740366,1.730141601,0.258599023,1.39676383,0.254241099,112000,89600,7162.18729,1542.228795,6869.397625,1523.562609
1200079,1200511,0.144840966,0.027534688,0.000594314,0.022671955,0.000531012,156799.9973,125439.9978,113.9840768,3.544362246,111.502647,3.23335821
1200079,1200512,0.193121276,0.003035946,0.003035946,0.003054876,0.003054876,156799.9973,125439.9978,15.50325668,15.50325668,17.10039395,17.10039395
1200079,1200513,0.01609344,0.000165561,0.000165561,0.000135494,0.000135494,156799.9973,125439.9978,0.685364744,0.685364744,0.66900678,0.66900678
1200080,1200307,4.490069699,3.064403883,0.018423742,2.529200923,0.016717934,156799.9973,125439.9978,12685.57124,109.8752236,12438.81448,100.234099
1200080,1200517,0.692017932,0.007120474,0.007120474,0.005849845,0.005849845,537600.0213,537600.0213,29.47629691,29.47629691,28.77264824,28.77264824
1200082,1200528,1.448409562,0.303316714,0.021313106,0.249845149,0.020951916,112000,89600,1255.626192,127.1067646,1228.758752,125.5683428
1200082,1200534,0.997793288,0.052841773,0.014682362,0.042599316,0.014432857,112000,89600,218.7466472,87.56244086,209.5073974,86.50263908
1200083,1200458,3.540556877,0.348542973,0.031627266,0.281382791,0.030575715,156799.9973,125439.9978,1442.847251,188.6181947,1383.863577,183.2482355
1200084,1200293,3.975079726,0.120359056,0.058492636,0.097383187,0.057505363,112000,89600,498.2448254,348.8374672,478.9392915,344.6153537
1200084,1200455,2.719791452,0.332645325,0.024295491,0.267238865,0.023486854,156799.9973,125439.9978,1377.036492,144.8930695,1314.302551,140.7679644
1200085,1200485,0.434522897,0.062882187,0.003881528,0.050300677,0.003749238,156799.9973,125439.9978,260.3104843,23.14859702,247.3829839,22.48955656
1200085,1200484,0.418429425,0.351682337,0.002551025,0.289701115,0.002498902,112000,89600,1455.84313,15.2137649,1424.773519,15.00666402
1200086,1200462,3.524463452,1.121253371,0.051861893,0.923852889,0.050986153,112000,89600,4641.600802,309.2931435,4543.583218,305.54965
1200086,1200460,0.305775356,0.004499433,0.085096395,0.004421445,0.070088917,112000,89600,26.83365066,352.269618,26.50887271,344.7030531
1200088,1200089,2.092147123,1.074861032,0.038713471,0.885816268,0.077975444,112000,89600,4449.552577,226.1337736,4356.516014,467.2759202
1200088,1200110,32.87889841,1.500574806,0.608397124,1.362274863,1.225426728,112000,89600,7189.164709,3553.77941,7323.137146,7343.421187
1200089,1200163,25.39544789,0.835718407,0.835718407,0.965769833,0.965769833,112000,89600,4719.938687,4719.938687,5662.4552,5662.4552
1200090,1200091,1.400129288,0.025908247,0.063830808,0.052183286,0.057947544,112000,89600,151.3356857,305.8096091,312.7154368,311.5072612
1200090,1200192,1.786371863,0.058731542,0.058731542,0.067869791,0.067869791,112000,89600,331.7017716,331.7017716,397.9314371,397.9314371
1200091,1200092,5.471769753,1.145883809,0.101250624,0.943876941,0.203937169,112000,89600,4743.562288,591.4268307,4642.06317,1222.106332
1200091,1200216,13.42192921,0.151322777,0.151322777,0.14181165,0.14181165,112000,89600,675.6269174,675.6269174,747.5361142,747.5361142
1200092,1200315,4.136013973,0.076533556,0.314946655,0.154152291,0.255346655,112000,89600,447.0490803,1303.770123,923.76856,1255.815839
1200093,1200095,1.641530849,7.917471539,0.030375186,6.663795633,0.06118055,112000,89600,32775.59131,177.4280409,32773.08521,366.6318824
1200095,1200094,33.393888,0.617926585,1.768952264,1.244620876,1.502001535,112000,89600,3609.443057,7322.85,7458.442847,7468.118548
1200096,1200436,1.110447356,0.036508796,0.036508796,0.042189291,0.042189291,112000,89600,206.1929898,206.1929898,247.3627811,247.3627811
1200097,1200487,14.50018981,2.757317425,0.129528032,2.270382052,0.125232871,156799.9973,125439.9978,11414.33961,772.4772458,11165.92247,750.4848218
1200108,1200109,8.143280548,0.128048641,0.128048641,0.128858515,0.128858515,112000,89600,653.888817,653.888817,721.2580803,721.2580803
1200108,1200149,23.8021977,2.91118455,0.440440201,2.338772514,0.887129524,112000,89600,12051.29625,2572.706635,11502.27237,5316.162382
1200109,1200110,0.321868805,0.010592122,0.010592122,0.01224033,0.01224033,112000,89600,59.82178505,59.82178505,71.76749535,71.76749535
1200111,1200112,38.06098499,1.280151205,1.280151205,1.368310798,1.368310798,112000,89600,7229.989366,7229.989366,8005.329259,8005.329259
1200111,1200225,8.320308603,0.379469427,0.153960506,0.34449484,0.310104902,112000,89600,1818.015473,899.3166689,1851.890227,1858.320486
1200111,1200247,6.710964603,0.220708377,0.220708377,0.255051008,0.255051008,112000,89600,1246.508391,1246.508391,1495.403222,1495.403222
1200113,1200381,6.823618192,0.070197811,0.070197811,0.057676202,0.057676202,156799.9973,125439.9978,290.5946358,290.5946358,283.6588594,283.6588594
